Cell_type,Cell_code,Photo_id,Photo_path,H,W,red_max,red_min,red_mean,green_max,green_min,green_mean,blue_max,blue_min,blue_mean
neutrophil,BNE,BNE_554685,../Data/PBC/neutrophil/BNE_554685.jpg,363.0,360.0,255.0,52.0,222.36958983777166,237.0,4.0,192.17830578512397,212.0,119.0,181.8983624119988
neutrophil,BNE,BNE_661686,../Data/PBC/neutrophil/BNE_661686.jpg,363.0,360.0,255.0,47.0,225.65663452708907,241.0,1.0,193.5050964187328,213.0,89.0,183.67796908478726
neutrophil,NEUTROPHIL,NEUTROPHIL_438135,../Data/PBC/neutrophil/NEUTROPHIL_438135.jpg,369.0,366.0,245.0,13.0,207.80019843914286,232.0,3.0,191.43055370444415,252.0,111.0,213.2198824174034
neutrophil,SNE,SNE_606249,../Data/PBC/neutrophil/SNE_606249.jpg,363.0,360.0,255.0,42.0,226.54807927762474,236.0,0.0,193.13553719008266,225.0,97.0,183.65236455463727
neutrophil,BNE,BNE_608977,../Data/PBC/neutrophil/BNE_608977.jpg,363.0,360.0,255.0,41.0,227.1702096724824,238.0,0.0,191.15069635751453,210.0,96.0,182.28520048974593
neutrophil,BNE,BNE_596329,../Data/PBC/neutrophil/BNE_596329.jpg,363.0,360.0,255.0,46.0,221.40316039179675,243.0,0.0,190.11205999387818,214.0,99.0,182.77322467095195
neutrophil,BNE,BNE_891971,../Data/PBC/neutrophil/BNE_891971.jpg,363.0,360.0,255.0,38.0,227.24306703397613,238.0,0.0,195.07328588919498,209.0,97.0,184.20361952861953
neutrophil,SNE,SNE_203878,../Data/PBC/neutrophil/SNE_203878.jpg,363.0,360.0,255.0,47.0,217.91762320171412,239.0,0.0,182.68990664217938,214.0,108.0,179.7275482093664
neutrophil,SNE,SNE_944463,../Data/PBC/neutrophil/SNE_944463.jpg,363.0,360.0,255.0,41.0,208.8143633302724,243.0,0.0,173.97953780226507,220.0,101.0,175.39302877257424
neutrophil,BNE,BNE_811195,../Data/PBC/neutrophil/BNE_811195.jpg,363.0,360.0,255.0,41.0,228.11434802571165,238.0,1.0,195.4253443526171,216.0,93.0,185.29683960820324
neutrophil,BNE,BNE_174167,../Data/PBC/neutrophil/BNE_174167.jpg,363.0,360.0,255.0,45.0,225.00801958983777,246.0,0.0,193.6709213345577,215.0,97.0,184.06271808999082
neutrophil,SNE,SNE_959432,../Data/PBC/neutrophil/SNE_959432.jpg,363.0,360.0,255.0,43.0,218.45198959289868,244.0,0.0,185.4941307009489,215.0,100.0,182.00162993572084
neutrophil,SNE,SNE_276203,../Data/PBC/neutrophil/SNE_276203.jpg,363.0,360.0,255.0,47.0,224.80735384144475,239.0,7.0,190.91235843281297,212.0,106.0,180.50746097337006
neutrophil,SNE,SNE_269337,../Data/PBC/neutrophil/SNE_269337.jpg,363.0,360.0,255.0,39.0,225.22111264156717,238.0,1.0,193.29200336700336,218.0,91.0,184.1717018671564
neutrophil,NEUTROPHIL,NEUTROPHIL_244662,../Data/PBC/neutrophil/NEUTROPHIL_244662.jpg,369.0,366.0,249.0,19.0,213.51906644749508,239.0,3.0,196.5004812889659,255.0,113.0,218.33120085299214
neutrophil,SNE,SNE_598181,../Data/PBC/neutrophil/SNE_598181.jpg,363.0,360.0,255.0,43.0,222.3398530762167,237.0,4.0,188.3869069482706,211.0,101.0,182.09915059687788
neutrophil,SNE,SNE_922719,../Data/PBC/neutrophil/SNE_922719.jpg,363.0,360.0,255.0,43.0,219.810927456382,246.0,0.0,185.92044689317416,221.0,117.0,180.47961432506887
neutrophil,SNE,SNE_504343,../Data/PBC/neutrophil/SNE_504343.jpg,363.0,360.0,255.0,38.0,218.64994643403733,241.0,0.0,188.4764233241506,218.0,97.0,180.66947505356598
neutrophil,BNE,BNE_884373,../Data/PBC/neutrophil/BNE_884373.jpg,363.0,360.0,255.0,41.0,230.87730333639425,237.0,0.0,201.78213192531373,214.0,101.0,187.6332721150903
neutrophil,SNE,SNE_876406,../Data/PBC/neutrophil/SNE_876406.jpg,363.0,360.0,255.0,41.0,221.17385981022343,238.0,0.0,185.72962197734924,216.0,105.0,181.9954315886134
neutrophil,SNE,SNE_829664,../Data/PBC/neutrophil/SNE_829664.jpg,363.0,360.0,255.0,42.0,221.46712580348944,239.0,0.0,189.21975818794002,213.0,97.0,182.02497704315886
neutrophil,SNE,SNE_878359,../Data/PBC/neutrophil/SNE_878359.jpg,363.0,360.0,255.0,42.0,221.37236761554942,238.0,1.0,189.7341750841751,217.0,101.0,181.49276094276095
neutrophil,SNE,SNE_389572,../Data/PBC/neutrophil/SNE_389572.jpg,363.0,360.0,255.0,38.0,203.91708754208753,240.0,0.0,169.81202173247627,214.0,100.0,173.32056167737986
neutrophil,SNE,SNE_927649,../Data/PBC/neutrophil/SNE_927649.jpg,363.0,360.0,255.0,41.0,222.81072849709213,237.0,0.0,190.03152739516375,217.0,93.0,182.72550505050506
neutrophil,SNE,SNE_160181,../Data/PBC/neutrophil/SNE_160181.jpg,363.0,360.0,255.0,44.0,222.61048362411998,234.0,0.0,189.0340143862871,216.0,92.0,182.1876492194674
neutrophil,BNE,BNE_441101,../Data/PBC/neutrophil/BNE_441101.jpg,363.0,360.0,255.0,37.0,212.0602157943067,255.0,1.0,177.6669191919192,215.0,88.0,179.40069635751453
neutrophil,BNE,BNE_253038,../Data/PBC/neutrophil/BNE_253038.jpg,363.0,360.0,255.0,39.0,219.12299510254056,241.0,0.0,186.35131619222528,212.0,94.0,182.42320936639118
neutrophil,BNE,BNE_864734,../Data/PBC/neutrophil/BNE_864734.jpg,363.0,360.0,255.0,41.0,232.25993265993267,238.0,1.0,201.31519742883378,216.0,110.0,186.39814049586778
neutrophil,SNE,SNE_788666,../Data/PBC/neutrophil/SNE_788666.jpg,363.0,360.0,255.0,40.0,218.10103305785125,242.0,0.0,183.1741046831956,225.0,97.0,180.19179675543313
neutrophil,SNE,SNE_881501,../Data/PBC/neutrophil/SNE_881501.jpg,363.0,360.0,255.0,44.0,224.82996632996634,246.0,0.0,195.5589455157637,214.0,107.0,186.06280991735537
neutrophil,SNE,SNE_951522,../Data/PBC/neutrophil/SNE_951522.jpg,363.0,360.0,255.0,39.0,220.26539638812366,237.0,0.0,188.15545607591062,214.0,92.0,182.43882767064585
neutrophil,SNE,SNE_884479,../Data/PBC/neutrophil/SNE_884479.jpg,363.0,360.0,255.0,47.0,203.42141873278237,248.0,3.0,165.4397535965718,216.0,96.0,170.81757728803183
neutrophil,SNE,SNE_785424,../Data/PBC/neutrophil/SNE_785424.jpg,363.0,360.0,255.0,42.0,229.0886975818794,240.0,1.0,197.31528160391798,214.0,86.0,187.6491352923171
neutrophil,SNE,SNE_645614,../Data/PBC/neutrophil/SNE_645614.jpg,363.0,360.0,255.0,50.0,205.43468013468012,240.0,0.0,168.8232399755127,216.0,115.0,172.779859198041
neutrophil,BNE,BNE_245100,../Data/PBC/neutrophil/BNE_245100.jpg,363.0,360.0,255.0,40.0,220.50656565656567,242.0,1.0,190.70801958983776,218.0,89.0,181.79661003979186
neutrophil,SNE,SNE_429986,../Data/PBC/neutrophil/SNE_429986.jpg,363.0,360.0,255.0,43.0,216.7587542087542,239.0,2.0,182.55425466789103,216.0,102.0,180.21805172941538
neutrophil,SNE,SNE_965877,../Data/PBC/neutrophil/SNE_965877.jpg,363.0,360.0,255.0,43.0,226.98967707376798,249.0,0.0,196.32115855524947,226.0,85.0,184.7705463728191
neutrophil,SNE,SNE_719631,../Data/PBC/neutrophil/SNE_719631.jpg,363.0,360.0,255.0,39.0,216.51641414141415,238.0,0.0,183.49149066421793,214.0,102.0,178.7970385674931
neutrophil,SNE,SNE_181343,../Data/PBC/neutrophil/SNE_181343.jpg,363.0,360.0,255.0,41.0,230.12961432506887,246.0,0.0,198.13385368839914,217.0,75.0,184.2744413835323
neutrophil,SNE,SNE_798449,../Data/PBC/neutrophil/SNE_798449.jpg,363.0,360.0,255.0,39.0,217.05369605142332,243.0,0.0,185.35316039179676,221.0,100.0,179.64879093970004
neutrophil,SNE,SNE_133297,../Data/PBC/neutrophil/SNE_133297.jpg,363.0,360.0,255.0,41.0,221.3841368227732,238.0,0.0,187.07415824915824,213.0,103.0,181.361975818794
neutrophil,SNE,SNE_55404,../Data/PBC/neutrophil/SNE_55404.jpg,363.0,360.0,255.0,44.0,218.42650749923476,243.0,0.0,183.7916207529844,214.0,96.0,180.64204928068565
neutrophil,BNE,BNE_120913,../Data/PBC/neutrophil/BNE_120913.jpg,363.0,360.0,255.0,41.0,214.28071625344353,237.0,2.0,179.0504820936639,219.0,91.0,178.80110192837466
neutrophil,BNE,BNE_881009,../Data/PBC/neutrophil/BNE_881009.jpg,363.0,360.0,255.0,45.0,218.33408325681052,238.0,0.0,185.08487909397002,214.0,96.0,178.83513161922252
neutrophil,SNE,SNE_589271,../Data/PBC/neutrophil/SNE_589271.jpg,363.0,360.0,255.0,44.0,207.04099326599328,238.0,0.0,172.7383685338231,212.0,104.0,171.61431741659015
neutrophil,SNE,SNE_400327,../Data/PBC/neutrophil/SNE_400327.jpg,363.0,360.0,255.0,42.0,215.866835016835,239.0,0.0,180.61381236608509,217.0,98.0,178.37532139577593
neutrophil,BNE,BNE_489792,../Data/PBC/neutrophil/BNE_489792.jpg,363.0,360.0,255.0,42.0,231.49845423936333,236.0,1.0,198.91408019589838,212.0,100.0,187.65646617692073
neutrophil,SNE,SNE_133532,../Data/PBC/neutrophil/SNE_133532.jpg,363.0,360.0,255.0,41.0,220.67392868074685,240.0,0.0,189.60876951331497,214.0,93.0,182.1098867462504
neutrophil,SNE,SNE_365900,../Data/PBC/neutrophil/SNE_365900.jpg,363.0,360.0,255.0,39.0,224.76540404040404,236.0,0.0,191.7047903275176,222.0,102.0,184.75483624119988
neutrophil,BNE,BNE_439737,../Data/PBC/neutrophil/BNE_439737.jpg,363.0,360.0,255.0,43.0,222.98037190082644,243.0,4.0,191.02183195592286,223.0,93.0,185.67206917661463
neutrophil,SNE,SNE_670650,../Data/PBC/neutrophil/SNE_670650.jpg,363.0,360.0,255.0,41.0,219.81948270584635,243.0,1.0,187.63174165901438,222.0,96.0,180.42063054790327
neutrophil,SNE,SNE_64196,../Data/PBC/neutrophil/SNE_64196.jpg,363.0,360.0,255.0,41.0,221.37584940312212,241.0,0.0,189.83962350780533,214.0,98.0,181.68485613712886
neutrophil,BNE,BNE_328474,../Data/PBC/neutrophil/BNE_328474.jpg,363.0,360.0,255.0,37.0,230.71688858279768,245.0,0.0,198.57073002754822,211.0,100.0,185.75910621365168
neutrophil,SNE,SNE_480268,../Data/PBC/neutrophil/SNE_480268.jpg,363.0,360.0,255.0,35.0,219.5416513621059,243.0,0.0,189.5389960208142,221.0,97.0,182.73089990817263
neutrophil,SNE,SNE_265901,../Data/PBC/neutrophil/SNE_265901.jpg,363.0,360.0,255.0,44.0,221.702923171105,241.0,0.0,191.47038567493112,215.0,94.0,182.38548362411998
neutrophil,SNE,SNE_513366,../Data/PBC/neutrophil/SNE_513366.jpg,363.0,360.0,255.0,42.0,211.66281756963576,244.0,0.0,176.71109580655036,216.0,93.0,175.68448117539026
neutrophil,SNE,SNE_448410,../Data/PBC/neutrophil/SNE_448410.jpg,363.0,360.0,255.0,42.0,219.83034129170494,242.0,2.0,187.93520048974594,217.0,97.0,180.8170951943679
neutrophil,BNE,BNE_113314,../Data/PBC/neutrophil/BNE_113314.jpg,363.0,360.0,255.0,35.0,218.3739133761861,250.0,2.0,186.43302724211816,221.0,96.0,182.13614172023262
neutrophil,SNE,SNE_372299,../Data/PBC/neutrophil/SNE_372299.jpg,363.0,360.0,255.0,40.0,213.10300734618917,239.0,1.0,179.18512396694214,218.0,98.0,178.25508111417201
neutrophil,BNE,BNE_54463,../Data/PBC/neutrophil/BNE_54463.jpg,363.0,360.0,255.0,42.0,230.3107361493725,240.0,0.0,201.04833180287727,215.0,84.0,187.43526936026936
neutrophil,SNE,SNE_512050,../Data/PBC/neutrophil/SNE_512050.jpg,363.0,360.0,255.0,43.0,211.83373890419344,239.0,1.0,177.55535659626568,212.0,101.0,177.21707988980717
neutrophil,SNE,SNE_845581,../Data/PBC/neutrophil/SNE_845581.jpg,363.0,360.0,255.0,40.0,220.0020202020202,237.0,0.0,184.34941077441079,215.0,97.0,179.5403504744414
neutrophil,BNE,BNE_143245,../Data/PBC/neutrophil/BNE_143245.jpg,363.0,360.0,255.0,29.0,210.3273951637588,240.0,0.0,180.37347719620448,214.0,98.0,179.74961738598103
neutrophil,BNE,BNE_792451,../Data/PBC/neutrophil/BNE_792451.jpg,363.0,360.0,255.0,41.0,220.7409090909091,240.0,0.0,186.97681359044995,214.0,104.0,182.81294000612183
neutrophil,SNE,SNE_17636,../Data/PBC/neutrophil/SNE_17636.jpg,363.0,360.0,255.0,41.0,220.96518977655342,243.0,0.0,189.2141184573003,217.0,96.0,182.2015381083563
neutrophil,SNE,SNE_153589,../Data/PBC/neutrophil/SNE_153589.jpg,363.0,360.0,255.0,43.0,227.82645393327212,239.0,0.0,196.52017906336087,213.0,98.0,184.7684573002755
neutrophil,SNE,SNE_420784,../Data/PBC/neutrophil/SNE_420784.jpg,363.0,360.0,255.0,44.0,211.43262167125803,239.0,1.0,182.45426997245178,215.0,100.0,179.92490817263544
neutrophil,BNE,BNE_94135,../Data/PBC/neutrophil/BNE_94135.jpg,363.0,360.0,255.0,44.0,217.53351698806244,236.0,0.0,183.26069788797062,213.0,103.0,180.13556014692378
neutrophil,SNE,SNE_863552,../Data/PBC/neutrophil/SNE_863552.jpg,363.0,360.0,255.0,42.0,224.34458218549128,238.0,0.0,192.90491276400368,211.0,95.0,182.351874808693
neutrophil,BNE,BNE_73023,../Data/PBC/neutrophil/BNE_73023.jpg,363.0,360.0,255.0,45.0,221.95828741965104,242.0,0.0,188.2877640036731,220.0,101.0,181.44390878481786
neutrophil,BNE,BNE_213353,../Data/PBC/neutrophil/BNE_213353.jpg,363.0,360.0,255.0,48.0,228.7596189164371,255.0,0.0,192.07337771655955,218.0,102.0,182.9177762473217
neutrophil,BNE,BNE_877775,../Data/PBC/neutrophil/BNE_877775.jpg,363.0,360.0,255.0,42.0,215.87229874502603,238.0,1.0,183.751714110805,212.0,105.0,177.1057927762473
neutrophil,SNE,SNE_157076,../Data/PBC/neutrophil/SNE_157076.jpg,363.0,360.0,255.0,41.0,215.30188246097336,241.0,2.0,180.3341368227732,213.0,108.0,177.41861034588308
neutrophil,BNE,BNE_604382,../Data/PBC/neutrophil/BNE_604382.jpg,363.0,360.0,255.0,43.0,231.37610958065503,241.0,2.0,202.41254973982248,212.0,96.0,187.4192684419957
neutrophil,BNE,BNE_930364,../Data/PBC/neutrophil/BNE_930364.jpg,363.0,360.0,255.0,44.0,223.04178145087235,235.0,2.0,190.45373431282522,218.0,101.0,182.3648224670952
neutrophil,BNE,BNE_502987,../Data/PBC/neutrophil/BNE_502987.jpg,363.0,360.0,255.0,39.0,227.18363942454852,237.0,1.0,195.89687786960513,210.0,95.0,183.2745179063361
neutrophil,SNE,SNE_22896,../Data/PBC/neutrophil/SNE_22896.jpg,363.0,360.0,255.0,42.0,227.32430364248546,245.0,0.0,195.51542699724519,214.0,102.0,184.60210437710438
neutrophil,BNE,BNE_12387,../Data/PBC/neutrophil/BNE_12387.jpg,363.0,360.0,255.0,47.0,230.88717477808387,237.0,4.0,199.92497704315886,210.0,99.0,188.35728497092134
neutrophil,BNE,BNE_502039,../Data/PBC/neutrophil/BNE_502039.jpg,363.0,360.0,255.0,44.0,221.72932353841443,239.0,7.0,188.6252601775329,216.0,105.0,183.27752525252527
neutrophil,BNE,BNE_44328,../Data/PBC/neutrophil/BNE_44328.jpg,363.0,360.0,255.0,45.0,223.70379553106827,247.0,0.0,191.8929292929293,213.0,93.0,181.9101086623814
neutrophil,BNE,BNE_105748,../Data/PBC/neutrophil/BNE_105748.jpg,363.0,360.0,255.0,41.0,216.26338383838385,241.0,0.0,181.04908937863485,215.0,88.0,176.0665442301806
neutrophil,SNE,SNE_920127,../Data/PBC/neutrophil/SNE_920127.jpg,363.0,360.0,255.0,41.0,222.81681205999388,238.0,0.0,191.3810223446587,214.0,95.0,182.47677532904805
neutrophil,BNE,BNE_940318,../Data/PBC/neutrophil/BNE_940318.jpg,363.0,360.0,255.0,48.0,226.03453474135293,239.0,0.0,191.58468013468013,212.0,117.0,183.58820018365472
neutrophil,SNE,SNE_501206,../Data/PBC/neutrophil/SNE_501206.jpg,363.0,360.0,255.0,43.0,227.06568717477808,237.0,0.0,196.18624119987757,211.0,97.0,184.3034358738904
neutrophil,BNE,BNE_954379,../Data/PBC/neutrophil/BNE_954379.jpg,363.0,360.0,255.0,44.0,224.17079124579124,247.0,0.0,192.7150061218243,226.0,96.0,182.842883379247
neutrophil,SNE,SNE_287238,../Data/PBC/neutrophil/SNE_287238.jpg,363.0,360.0,255.0,43.0,225.66641414141415,234.0,0.0,190.54178910315275,214.0,100.0,181.3633608815427
neutrophil,BNE,BNE_847477,../Data/PBC/neutrophil/BNE_847477.jpg,363.0,360.0,255.0,43.0,225.42198500153046,239.0,0.0,193.4973829201102,217.0,95.0,182.92190847872666
neutrophil,BNE,BNE_396832,../Data/PBC/neutrophil/BNE_396832.jpg,363.0,360.0,255.0,44.0,216.8620140801959,241.0,3.0,185.55081114172023,214.0,93.0,180.63125956535046
neutrophil,BNE,BNE_640067,../Data/PBC/neutrophil/BNE_640067.jpg,363.0,360.0,255.0,47.0,228.99706917661464,241.0,0.0,197.3832721150903,211.0,102.0,185.5252678298133
neutrophil,BNE,BNE_319497,../Data/PBC/neutrophil/BNE_319497.jpg,363.0,360.0,255.0,43.0,220.28605754514845,243.0,0.0,186.84965564738292,216.0,94.0,180.9914370982553
neutrophil,BNE,BNE_242487,../Data/PBC/neutrophil/BNE_242487.jpg,363.0,360.0,255.0,45.0,222.68187174778083,243.0,1.0,191.01772268135903,219.0,86.0,182.69103917967556
neutrophil,SNE,SNE_624758,../Data/PBC/neutrophil/SNE_624758.jpg,363.0,360.0,255.0,43.0,221.49680134680133,238.0,1.0,188.62037037037038,218.0,98.0,182.50899142944598
neutrophil,SNE,SNE_528864,../Data/PBC/neutrophil/SNE_528864.jpg,363.0,360.0,255.0,42.0,217.06012396694214,240.0,0.0,184.66144015916743,217.0,98.0,181.321250382614
neutrophil,SNE,SNE_310178,../Data/PBC/neutrophil/SNE_310178.jpg,363.0,360.0,255.0,43.0,224.91473063973064,239.0,2.0,192.23071625344352,218.0,99.0,184.8575987144169
neutrophil,SNE,SNE_10429,../Data/PBC/neutrophil/SNE_10429.jpg,363.0,360.0,255.0,43.0,223.91727884909704,242.0,0.0,189.78318794000612,217.0,94.0,183.8916513621059
neutrophil,SNE,SNE_808697,../Data/PBC/neutrophil/SNE_808697.jpg,363.0,360.0,255.0,40.0,213.61203703703703,251.0,0.0,183.8060988674625,218.0,96.0,181.30221916131006
neutrophil,BNE,BNE_547029,../Data/PBC/neutrophil/BNE_547029.jpg,363.0,360.0,255.0,41.0,218.0870140801959,246.0,0.0,184.82857361493726,215.0,100.0,179.52862718089992
neutrophil,BNE,BNE_489220,../Data/PBC/neutrophil/BNE_489220.jpg,363.0,360.0,255.0,43.0,217.9252984389348,239.0,0.0,184.6443449647995,211.0,91.0,178.9257116620753
neutrophil,SNE,SNE_754268,../Data/PBC/neutrophil/SNE_754268.jpg,363.0,360.0,255.0,39.0,224.13116773798592,239.0,0.0,192.35117079889807,214.0,105.0,182.97138812366086
neutrophil,BNE,BNE_690093,../Data/PBC/neutrophil/BNE_690093.jpg,363.0,360.0,255.0,43.0,218.10353535353536,237.0,0.0,183.1755280073462,216.0,90.0,179.7657483930211
neutrophil,SNE,SNE_880408,../Data/PBC/neutrophil/SNE_880408.jpg,363.0,360.0,255.0,44.0,225.37703550658097,241.0,0.0,193.9488827670646,215.0,96.0,183.93816192225282
neutrophil,BNE,BNE_828729,../Data/PBC/neutrophil/BNE_828729.jpg,363.0,360.0,255.0,42.0,227.29556932966022,247.0,3.0,198.48436639118458,218.0,94.0,187.2171028466483
neutrophil,BNE,BNE_955098,../Data/PBC/neutrophil/BNE_955098.jpg,363.0,360.0,255.0,43.0,232.23298898071624,239.0,0.0,199.63324915824916,211.0,112.0,188.66610805019897
neutrophil,BNE,BNE_824932,../Data/PBC/neutrophil/BNE_824932.jpg,363.0,360.0,255.0,42.0,214.48539179675544,239.0,0.0,181.0064738292011,215.0,102.0,178.54926538108356
neutrophil,BNE,BNE_76588,../Data/PBC/neutrophil/BNE_76588.jpg,363.0,360.0,255.0,37.0,221.18125956535047,237.0,0.0,188.3386975818794,215.0,92.0,182.0870523415978
neutrophil,BNE,BNE_653147,../Data/PBC/neutrophil/BNE_653147.jpg,363.0,360.0,255.0,36.0,222.91681971227425,238.0,3.0,189.52386746250383,214.0,102.0,183.96234312825223
neutrophil,SNE,SNE_968981,../Data/PBC/neutrophil/SNE_968981.jpg,363.0,360.0,255.0,40.0,224.85361952861953,238.0,0.0,192.0294077134986,214.0,100.0,182.75517294153659
neutrophil,SNE,SNE_981851,../Data/PBC/neutrophil/SNE_981851.jpg,363.0,360.0,255.0,42.0,222.2480869299051,241.0,0.0,189.58771808999083,214.0,102.0,183.15287725742272
neutrophil,BNE,BNE_519960,../Data/PBC/neutrophil/BNE_519960.jpg,363.0,360.0,255.0,47.0,224.6671028466483,238.0,2.0,195.05256351392714,213.0,101.0,185.27091368227732
neutrophil,BNE,BNE_623488,../Data/PBC/neutrophil/BNE_623488.jpg,363.0,360.0,255.0,39.0,226.42790786654422,240.0,0.0,195.07322467095193,215.0,91.0,183.8749617385981
neutrophil,BNE,BNE_309082,../Data/PBC/neutrophil/BNE_309082.jpg,363.0,360.0,255.0,44.0,224.1305479032752,241.0,2.0,191.8345730027548,215.0,100.0,182.0569941842669
neutrophil,SNE,SNE_247632,../Data/PBC/neutrophil/SNE_247632.jpg,363.0,360.0,255.0,39.0,211.6678910315274,241.0,0.0,182.62232935414752,216.0,99.0,179.50926691153964
neutrophil,BNE,BNE_636091,../Data/PBC/neutrophil/BNE_636091.jpg,363.0,360.0,255.0,44.0,223.7192378328742,245.0,0.0,192.811371288644,217.0,102.0,186.05110192837466
neutrophil,BNE,BNE_859701,../Data/PBC/neutrophil/BNE_859701.jpg,363.0,360.0,255.0,40.0,230.13077747168657,237.0,0.0,199.19295224977043,213.0,93.0,186.89291398836855
neutrophil,BNE,BNE_885859,../Data/PBC/neutrophil/BNE_885859.jpg,363.0,360.0,255.0,45.0,219.5484312825222,239.0,2.0,187.1298285889195,215.0,99.0,182.01441689623508
neutrophil,BNE,BNE_961507,../Data/PBC/neutrophil/BNE_961507.jpg,363.0,360.0,255.0,40.0,225.29511019283746,234.0,2.0,189.3143327211509,217.0,90.0,182.09478114478114
neutrophil,SNE,SNE_704271,../Data/PBC/neutrophil/SNE_704271.jpg,363.0,360.0,255.0,40.0,223.51329966329968,243.0,0.0,191.00775941230486,212.0,96.0,182.47796908478728
neutrophil,BNE,BNE_771331,../Data/PBC/neutrophil/BNE_771331.jpg,363.0,360.0,255.0,39.0,229.15384909703093,237.0,0.0,196.029797979798,214.0,95.0,186.79416896235077
neutrophil,SNE,SNE_687178,../Data/PBC/neutrophil/SNE_687178.jpg,363.0,360.0,255.0,42.0,218.6480486685032,246.0,1.0,185.6271043771044,217.0,97.0,181.86387358432813
neutrophil,BNE,BNE_301347,../Data/PBC/neutrophil/BNE_301347.jpg,363.0,360.0,255.0,40.0,229.6041551882461,234.0,2.0,197.10032139577595,210.0,105.0,186.57012549739824
neutrophil,SNE,SNE_35078,../Data/PBC/neutrophil/SNE_35078.jpg,363.0,360.0,255.0,43.0,221.39361034588308,241.0,0.0,185.0105524946434,218.0,89.0,180.46958983777165
neutrophil,SNE,SNE_70524,../Data/PBC/neutrophil/SNE_70524.jpg,363.0,360.0,255.0,44.0,223.6616850321396,240.0,1.0,192.8288184879094,212.0,82.0,183.07048515457606
neutrophil,BNE,BNE_973117,../Data/PBC/neutrophil/BNE_973117.jpg,363.0,360.0,255.0,40.0,221.80724670951943,236.0,1.0,185.74978573614936,217.0,97.0,180.91516681971228
neutrophil,BNE,BNE_464974,../Data/PBC/neutrophil/BNE_464974.jpg,363.0,360.0,255.0,38.0,227.81282522191614,239.0,4.0,196.29491888582797,214.0,104.0,187.19870676461585
neutrophil,BNE,BNE_347448,../Data/PBC/neutrophil/BNE_347448.jpg,363.0,360.0,255.0,36.0,218.97556626874808,254.0,2.0,185.26468472604836,219.0,91.0,179.39451331496787
neutrophil,BNE,BNE_602491,../Data/PBC/neutrophil/BNE_602491.jpg,363.0,360.0,255.0,39.0,232.58314202632386,239.0,5.0,202.92560453015,214.0,90.0,187.9821089684726
neutrophil,SNE,SNE_616649,../Data/PBC/neutrophil/SNE_616649.jpg,363.0,360.0,255.0,40.0,216.4352464034282,243.0,0.0,184.29968625650443,225.0,95.0,179.98414447505357
neutrophil,BNE,BNE_556078,../Data/PBC/neutrophil/BNE_556078.jpg,363.0,360.0,255.0,46.0,219.58863636363637,238.0,2.0,185.12571931435568,219.0,72.0,180.65909856137128
neutrophil,SNE,SNE_915765,../Data/PBC/neutrophil/SNE_915765.jpg,363.0,360.0,255.0,45.0,223.97681359044995,240.0,3.0,190.8897459442914,217.0,98.0,184.7190847872666
neutrophil,BNE,BNE_111339,../Data/PBC/neutrophil/BNE_111339.jpg,363.0,360.0,255.0,44.0,225.13200948882766,236.0,0.0,192.9782522191613,213.0,105.0,184.56698041016222
neutrophil,SNE,SNE_56722,../Data/PBC/neutrophil/SNE_56722.jpg,363.0,360.0,255.0,40.0,216.14374808692992,237.0,0.0,183.0568105295378,215.0,103.0,179.31670492806856
neutrophil,SNE,SNE_395210,../Data/PBC/neutrophil/SNE_395210.jpg,363.0,360.0,255.0,35.0,215.65449954086318,239.0,0.0,179.9468166513621,214.0,95.0,178.38025711662075
neutrophil,SNE,SNE_464918,../Data/PBC/neutrophil/SNE_464918.jpg,363.0,360.0,255.0,37.0,212.4218625650444,240.0,0.0,178.662197734925,223.0,99.0,178.9300122436486
neutrophil,SNE,SNE_980971,../Data/PBC/neutrophil/SNE_980971.jpg,363.0,360.0,255.0,39.0,223.60208142026323,242.0,0.0,191.75095653504744,217.0,81.0,182.76394245485156
neutrophil,SNE,SNE_597890,../Data/PBC/neutrophil/SNE_597890.jpg,363.0,360.0,255.0,47.0,221.8733547597184,240.0,3.0,189.14866850321397,216.0,95.0,183.06929905111724
neutrophil,BNE,BNE_564586,../Data/PBC/neutrophil/BNE_564586.jpg,363.0,360.0,255.0,41.0,221.90494337312518,239.0,0.0,188.56945209672483,214.0,94.0,183.07070707070707
neutrophil,SNE,SNE_147463,../Data/PBC/neutrophil/SNE_147463.jpg,363.0,360.0,255.0,38.0,222.46704928068564,244.0,1.0,193.0713651668197,213.0,96.0,183.69751300887665
neutrophil,BNE,BNE_398566,../Data/PBC/neutrophil/BNE_398566.jpg,363.0,360.0,255.0,40.0,224.3700948882767,236.0,0.0,194.33773339455158,216.0,105.0,186.29454392408937
neutrophil,BNE,BNE_341561,../Data/PBC/neutrophil/BNE_341561.jpg,363.0,360.0,255.0,42.0,218.75630547903276,244.0,0.0,187.44077134986225,220.0,91.0,180.93139730639732
neutrophil,BNE,BNE_29265,../Data/PBC/neutrophil/BNE_29265.jpg,363.0,360.0,255.0,38.0,225.72755586164678,236.0,1.0,192.4053872053872,215.0,100.0,183.9718931741659
neutrophil,SNE,SNE_149300,../Data/PBC/neutrophil/SNE_149300.jpg,363.0,360.0,255.0,44.0,217.77255892255891,240.0,0.0,185.01618457300276,217.0,93.0,178.72407407407408
